supplier_id,supplier_device_id,consumer_id,consumer_device_id,amount,price,mode,datetime
user8,solar_panels:f489e2,user8,appliances:935f98,130,77.53659779,SELF_USE,0:14
user8,solar_panels:f489e2,user8,appliances:5b707e,38,77.53659779,SELF_USE,0:14
user8,solar_panels:c556f6,user8,appliances:5b707e,74,77.53659779,SELF_USE,0:14
user8,solar_panels:c556f6,user8,appliances:ac4c55,76,77.53659779,SELF_USE,0:14
user9,solar_panels:bccb72,user9,appliances:20295c,178,75.42720789,SELF_USE,0:14
user9,solar_panels:bccb72,user9,appliances:a41dc5,80,75.42720789,SELF_USE,0:14
user9,solar_panels:1a769e,user9,appliances:a41dc5,18,75.42720789,SELF_USE,0:14
user9,solar_panels:1a769e,user9,appliances:4bb522,190,75.42720789,SELF_USE,0:14
user1,solar_panels:a192a5,user1,appliances:e01b03,136,80.01243548,MARKET,0:14
user1,solar_panels:a192a5,user1,appliances:ab28be,81,80.01243548,MARKET,0:14
user1,solar_panels:a192a5,user1,appliances:d5fd4e,51,80.01243548,MARKET,0:14
user1,solar_panels:a9e842,user1,appliances:d5fd4e,89,80.01243548,MARKET,0:14
user1,solar_panels:a9e842,user1,appliances:ca83b0,154,80.01243548,MARKET,0:14
user1,solar_panels:a9e842,user9,appliances:20295c,20,77.15255203,MARKET,0:14
user1,solar_panels:4732bd,user9,appliances:20295c,158,77.15255203,MARKET,0:14
user1,solar_panels:4732bd,user9,appliances:a41dc5,87,77.15255203,MARKET,0:14
user1,solar_panels:17c43f,user9,appliances:a41dc5,11,77.15255203,MARKET,0:14
user1,solar_panels:17c43f,user9,appliances:4bb522,190,77.15255203,MARKET,0:14
user1,solar_panels:17c43f,user8,appliances:9e25a7,53,76.09785708,MARKET,0:14
user1,solar_panels:44fd4b,user8,appliances:9e25a7,17,76.09785708,MARKET,0:14
user1,solar_panels:44fd4b,user8,appliances:aaa1bd,127,76.09785708,MARKET,0:14
user1,solar_panels:44fd4b,user8,appliances:5dc436,112,76.09785708,MARKET,0:14
user1,solar_panels:430e0a,user8,appliances:5dc436,46,76.09785708,MARKET,0:14
user1,solar_panels:430e0a,user8,appliances:935f98,130,76.09785708,MARKET,0:14
user1,solar_panels:430e0a,user8,appliances:5b707e,85,76.09785708,MARKET,0:14
user1,solar_panels:6895fa,user8,appliances:5b707e,27,76.09785708,MARKET,0:14
user1,solar_panels:6895fa,user8,appliances:ac4c55,76,76.09785708,MARKET,0:14
user1,solar_panels:6895fa,user2,appliances:79bac1,144,74.24311274,MARKET,0:14
user1,solar_panels:ac30f7,user2,appliances:79bac1,37,74.24311274,MARKET,0:14
user1,solar_panels:ac30f7,user2,appliances:abe0b1,154,74.24311274,MARKET,0:14
user1,solar_panels:ac30f7,user2,appliances:6c5950,74,74.24311274,MARKET,0:14
user9,solar_panels:bccb72,user2,appliances:6c5950,54,77.10299619,MARKET,0:14
user9,solar_panels:bccb72,user2,appliances:10c78d,66,77.10299619,MARKET,0:14
user9,solar_panels:bccb72,user5,appliances:c1228d,138,77.0161886,MARKET,0:14
user9,solar_panels:1a769e,user5,appliances:c1228d,40,77.0161886,MARKET,0:14
user9,solar_panels:1a769e,user5,appliances:7aec67,108,77.0161886,MARKET,0:14
user9,solar_panels:1a769e,user5,appliances:e1725a,100,77.0161886,MARKET,0:14
user9,solar_panels:ef8697,user5,appliances:e1725a,58,77.0161886,MARKET,0:14
user9,solar_panels:ef8697,user5,appliances:a9fe79,132,77.0161886,MARKET,0:14
user9,solar_panels:ef8697,user5,appliances:aa9989,79,77.0161886,MARKET,0:14
user9,solar_panels:807187,user5,appliances:aa9989,65,77.0161886,MARKET,0:14
user9,solar_panels:807187,user4,appliances:8d19e3,55,76.27796539,MARKET,0:14
user9,solar_panels:807187,user4,appliances:6b4196,138,76.27796539,MARKET,0:14
user9,solar_panels:619f96,user4,appliances:6b4196,20,76.27796539,MARKET,0:14
user9,solar_panels:619f96,user4,appliances:483897,100,76.27796539,MARKET,0:14
user9,solar_panels:619f96,user4,appliances:4be1b2,130,76.27796539,MARKET,0:14
user2,solar_panels:7ae099,user2,appliances:6c5950,54,105.4422365,SELF_USE,0:14
user2,solar_panels:7ae099,user2,appliances:10c78d,66,105.4422365,SELF_USE,0:14
user5,solar_panels:44d520,user5,appliances:c1228d,138,124.7905747,SELF_USE,0:14
user5,solar_panels:44d520,user5,appliances:7aec67,108,124.7905747,SELF_USE,0:14
user5,solar_panels:44d520,user5,appliances:e1725a,9,124.7905747,SELF_USE,0:14
user5,solar_panels:daf073,user5,appliances:e1725a,91,124.7905747,SELF_USE,0:14
user2,solar_panels:7ae099,user2,appliances:6c5950,54,128.4255391,MARKET,0:14
user2,solar_panels:7ae099,user2,appliances:10c78d,66,128.4255391,MARKET,0:14
user2,solar_panels:7ae099,user5,appliances:c1228d,138,118.75137,MARKET,0:14
user2,solar_panels:7ae099,user5,appliances:7aec67,9,118.75137,MARKET,0:14
user2,solar_panels:fcff79,user5,appliances:7aec67,99,118.75137,MARKET,0:14
user2,solar_panels:fcff79,user5,appliances:e1725a,100,118.75137,MARKET,0:14
user2,solar_panels:fcff79,user3,appliances:b5ccfb,63,112.3475868,MARKET,0:14
user2,solar_panels:5dea1e,user3,appliances:b5ccfb,68,112.3475868,MARKET,0:14
user2,solar_panels:5dea1e,user3,appliances:e3d0b7,92,112.3475868,MARKET,0:14
user2,solar_panels:5dea1e,user3,appliances:95cd72,99,112.3475868,MARKET,0:14
user3,solar_panels:dcc267,user3,appliances:95cd72,66,104.4497818,SELF_USE,0:14
user3,solar_panels:dcc267,user3,appliances:95cd72,66,112.07,MARKET,0:14
user3,solar_panels:dcc267,user6,appliances:334672,118,0,MARKET,0:14
user3,solar_panels:dcc267,user6,appliances:11d1e6,11,0,MARKET,0:14
user4,solar_panels:0c51fa,user6,appliances:11d1e6,49,0,MARKET,0:14
user4,solar_panels:0c51fa,user6,appliances:3e31d7,168,0,MARKET,0:14
user4,solar_panels:0c51fa,user6,appliances:d38f91,27,0,MARKET,0:14
user4,solar_panels:72506f,user6,appliances:d38f91,46,0,MARKET,0:14
user4,solar_panels:72506f,user7,appliances:86de43,112,0,MARKET,0:14
user4,solar_panels:72506f,user7,appliances:7c5734,97,0,MARKET,0:14
user5,solar_panels:daf073,user7,appliances:7c5734,40,0,MARKET,0:14
user5,solar_panels:daf073,user7,appliances:634f22,125,0,MARKET,0:14
user5,solar_panels:5209bd,user7,appliances:634f22,27,0,MARKET,0:14
user5,solar_panels:5209bd,user7,appliances:c817a2,155,0,MARKET,0:14
user5,solar_panels:5209bd,user10,appliances:23455a,86,0,MARKET,0:14
user5,solar_panels:a91b90,user10,appliances:23455a,57,0,MARKET,0:14
user5,solar_panels:a91b90,user10,appliances:79e590,88,0,MARKET,0:14
user5,solar_panels:a91b90,user10,appliances:713d30,121,0,MARKET,0:14
user8,solar_panels:c556f6,user10,appliances:713d30,3,0,MARKET,0:14
user8,solar_panels:c556f6,user10,appliances:009570,112,0,MARKET,0:14
user8,solar_panels:cea737,user10,appliances:009570,57,0,MARKET,0:14
user8,solar_panels:cea737,group8,ESS,184,0,TO_ESS,0:14
user8,solar_panels:369f64,group8,ESS,260,0,TO_ESS,0:14
user8,solar_panels:2cef5f,group8,ESS,263,0,TO_ESS,0:14
user9,solar_panels:619f96,group8,ESS,8,0,TO_ESS,0:14
user8,solar_panels:cea737,group8,ESS,184,0,TO_ESS,0:14
user8,solar_panels:369f64,group8,ESS,260,0,TO_ESS,0:14
user8,solar_panels:2cef5f,group8,ESS,263,0,TO_ESS,0:14
user9,solar_panels:619f96,group8,ESS,8,0,TO_ESS,0:14
user1,solar_panels:a192a5,user1,appliances:e01b03,136,65.98451204,SELF_USE,0:15
user1,solar_panels:a192a5,user1,appliances:ab28be,81,65.98451204,SELF_USE,0:15
user1,solar_panels:a192a5,user1,appliances:d5fd4e,49,65.98451204,SELF_USE,0:15
user1,solar_panels:a9e842,user1,appliances:d5fd4e,91,65.98451204,SELF_USE,0:15
user1,solar_panels:a9e842,user1,appliances:ca83b0,154,65.98451204,SELF_USE,0:15
user2,solar_panels:7ae099,user2,appliances:79bac1,181,76.59288447,SELF_USE,0:15
user2,solar_panels:7ae099,user2,appliances:abe0b1,75,76.59288447,SELF_USE,0:15
user2,solar_panels:fcff79,user2,appliances:abe0b1,79,76.59288447,SELF_USE,0:15
user2,solar_panels:fcff79,user2,appliances:6c5950,128,76.59288447,SELF_USE,0:15
user2,solar_panels:fcff79,user2,appliances:10c78d,55,76.59288447,SELF_USE,0:15
user2,solar_panels:5dea1e,user2,appliances:10c78d,11,76.59288447,SELF_USE,0:15
user8,solar_panels:4b8f87,user8,appliances:9e25a7,70,74.32133967,SELF_USE,0:15
user8,solar_panels:4b8f87,user8,appliances:aaa1bd,127,74.32133967,SELF_USE,0:15
user8,solar_panels:4b8f87,user8,appliances:5dc436,67,74.32133967,SELF_USE,0:15
user8,solar_panels:c556f6,user8,appliances:5dc436,91,74.32133967,SELF_USE,0:15
user8,solar_panels:c556f6,user8,appliances:935f98,130,74.32133967,SELF_USE,0:15
user8,solar_panels:c556f6,user8,appliances:5b707e,28,74.32133967,SELF_USE,0:15
user8,solar_panels:cea737,user8,appliances:5b707e,84,74.32133967,SELF_USE,0:15
user8,solar_panels:cea737,user8,appliances:ac4c55,76,74.32133967,SELF_USE,0:15
user9,solar_panels:bccb72,user9,appliances:20295c,178,70.16381013,SELF_USE,0:15
user9,solar_panels:bccb72,user9,appliances:a41dc5,76,70.16381013,SELF_USE,0:15
user9,solar_panels:1a769e,user9,appliances:a41dc5,22,70.16381013,SELF_USE,0:15
user9,solar_panels:1a769e,user9,appliances:4bb522,190,70.16381013,SELF_USE,0:15
user1,solar_panels:a192a5,user1,appliances:e01b03,136,76.87429345,MARKET,0:15
user1,solar_panels:a192a5,user1,appliances:ab28be,81,76.87429345,MARKET,0:15
user1,solar_panels:a192a5,user1,appliances:d5fd4e,49,76.87429345,MARKET,0:15
user1,solar_panels:a9e842,user1,appliances:d5fd4e,91,76.87429345,MARKET,0:15
user1,solar_panels:a9e842,user1,appliances:ca83b0,154,76.87429345,MARKET,0:15
user1,solar_panels:a9e842,user9,appliances:20295c,1,74.78464441,MARKET,0:15
user1,solar_panels:4732bd,user9,appliances:20295c,177,74.78464441,MARKET,0:15
user1,solar_panels:4732bd,user9,appliances:a41dc5,76,74.78464441,MARKET,0:15
user1,solar_panels:17c43f,user9,appliances:a41dc5,22,74.78464441,MARKET,0:15
user1,solar_panels:17c43f,user9,appliances:4bb522,190,74.78464441,MARKET,0:15
user1,solar_panels:17c43f,user8,appliances:9e25a7,42,72.70587964,MARKET,0:15
user1,solar_panels:44fd4b,user8,appliances:9e25a7,28,72.70587964,MARKET,0:15
user1,solar_panels:44fd4b,user8,appliances:aaa1bd,127,72.70587964,MARKET,0:15
user1,solar_panels:44fd4b,user8,appliances:5dc436,108,72.70587964,MARKET,0:15
user1,solar_panels:6895fa,user8,appliances:5dc436,50,72.70587964,MARKET,0:15
user1,solar_panels:6895fa,user8,appliances:935f98,130,72.70587964,MARKET,0:15
user1,solar_panels:6895fa,user8,appliances:5b707e,65,72.70587964,MARKET,0:15
user1,solar_panels:ac30f7,user8,appliances:5b707e,47,72.70587964,MARKET,0:15
user1,solar_panels:ac30f7,user8,appliances:ac4c55,76,72.70587964,MARKET,0:15
user1,solar_panels:ac30f7,user2,appliances:79bac1,120,71.57010724,MARKET,0:15
user9,solar_panels:bccb72,user2,appliances:79bac1,61,73.65975628,MARKET,0:15
user9,solar_panels:bccb72,user2,appliances:abe0b1,154,73.65975628,MARKET,0:15
user9,solar_panels:bccb72,user2,appliances:6c5950,39,73.65975628,MARKET,0:15
user9,solar_panels:1a769e,user2,appliances:6c5950,89,73.65975628,MARKET,0:15
user9,solar_panels:1a769e,user2,appliances:10c78d,66,73.65975628,MARKET,0:15
user9,solar_panels:1a769e,user5,appliances:c1228d,94,72.48731954,MARKET,0:15
user9,solar_panels:ef8697,user5,appliances:c1228d,84,72.48731954,MARKET,0:15
user9,solar_panels:ef8697,user5,appliances:7aec67,108,72.48731954,MARKET,0:15
user9,solar_panels:ef8697,user5,appliances:e1725a,61,72.48731954,MARKET,0:15
user9,solar_panels:807187,user5,appliances:e1725a,97,72.48731954,MARKET,0:15
user9,solar_panels:807187,user5,appliances:a9fe79,132,72.48731954,MARKET,0:15
user9,solar_panels:807187,user5,appliances:aa9989,22,72.48731954,MARKET,0:15
user9,solar_panels:619f96,user5,appliances:aa9989,122,72.48731954,MARKET,0:15
user9,solar_panels:619f96,user4,appliances:8d19e3,55,71.28552316,MARKET,0:15
user9,solar_panels:619f96,user4,appliances:6b4196,67,71.28552316,MARKET,0:15
user5,solar_panels:44d520,user5,appliances:c1228d,94,65.49844502,SELF_USE,0:15
user5,solar_panels:44d520,user5,appliances:c1228d,94,117.6078194,MARKET,0:15
user5,solar_panels:44d520,user4,appliances:6b4196,91,88.96751415,MARKET,0:15
user5,solar_panels:44d520,user4,appliances:483897,59,88.96751415,MARKET,0:15
user5,solar_panels:5209bd,user4,appliances:483897,41,88.96751415,MARKET,0:15
user5,solar_panels:5209bd,user4,appliances:4be1b2,130,88.96751415,MARKET,0:15
user5,solar_panels:5209bd,user3,appliances:b5ccfb,94,85.67274122,MARKET,0:15
user5,solar_panels:a91b90,user3,appliances:b5ccfb,37,85.67274122,MARKET,0:15
user5,solar_panels:a91b90,user3,appliances:e3d0b7,92,85.67274122,MARKET,0:15
user5,solar_panels:a91b90,user3,appliances:95cd72,117,85.67274122,MARKET,0:15
user4,solar_panels:0c51fa,user4,appliances:6b4196,35,102.1211982,SELF_USE,0:15
user4,solar_panels:0c51fa,user4,appliances:483897,59,102.1211982,SELF_USE,0:15
user4,solar_panels:0c51fa,user4,appliances:6b4196,35,112.07,MARKET,0:15
user4,solar_panels:0c51fa,user4,appliances:483897,59,112.07,MARKET,0:15
user2,solar_panels:5dea1e,user3,appliances:95cd72,48,0,MARKET,0:15
user2,solar_panels:5dea1e,user6,appliances:334672,118,0,MARKET,0:15
user2,solar_panels:5dea1e,user6,appliances:11d1e6,60,0,MARKET,0:15
user2,solar_panels:5dea1e,user6,appliances:3e31d7,31,0,MARKET,0:15
user4,solar_panels:0c51fa,user6,appliances:3e31d7,78,0,MARKET,0:15
user8,solar_panels:cea737,user6,appliances:3e31d7,59,0,MARKET,0:15
user8,solar_panels:cea737,user6,appliances:d38f91,43,0,MARKET,0:15
user8,solar_panels:369f64,user6,appliances:d38f91,30,0,MARKET,0:15
user8,solar_panels:369f64,user7,appliances:86de43,112,0,MARKET,0:15
user8,solar_panels:369f64,user7,appliances:7c5734,113,0,MARKET,0:15
user8,solar_panels:2cef5f,user7,appliances:7c5734,24,0,MARKET,0:15
user8,solar_panels:2cef5f,user7,appliances:634f22,152,0,MARKET,0:15
user8,solar_panels:2cef5f,user7,appliances:c817a2,79,0,MARKET,0:15
group8,ESS,user7,appliances:c817a2,76,103.365,FROM_EXTERNAL,0:15
group8,ESS,user10,appliances:23455a,143,103.365,FROM_EXTERNAL,0:15
group8,ESS,user10,appliances:79e590,88,103.365,FROM_EXTERNAL,0:15
group8,ESS,user10,appliances:713d30,124,103.365,FROM_EXTERNAL,0:15
group8,ESS,user10,appliances:009570,169,103.365,FROM_EXTERNAL,0:15
user1,solar_panels:a192a5,user1,appliances:e01b03,136,68.80043404,SELF_USE,0:16
user1,solar_panels:a192a5,user1,appliances:ab28be,81,68.80043404,SELF_USE,0:16
user1,solar_panels:a192a5,user1,appliances:d5fd4e,24,68.80043404,SELF_USE,0:16
user1,solar_panels:4732bd,user1,appliances:d5fd4e,116,68.80043404,SELF_USE,0:16
user1,solar_panels:4732bd,user1,appliances:ca83b0,144,68.80043404,SELF_USE,0:16
user1,solar_panels:17c43f,user1,appliances:ca83b0,10,68.80043404,SELF_USE,0:16
user2,solar_panels:7ae099,user2,appliances:79bac1,181,72.05470004,SELF_USE,0:16
user2,solar_panels:7ae099,user2,appliances:abe0b1,60,72.05470004,SELF_USE,0:16
user2,solar_panels:fcff79,user2,appliances:abe0b1,94,72.05470004,SELF_USE,0:16
user2,solar_panels:fcff79,user2,appliances:6c5950,128,72.05470004,SELF_USE,0:16
user2,solar_panels:fcff79,user2,appliances:10c78d,41,72.05470004,SELF_USE,0:16
user2,solar_panels:5dea1e,user2,appliances:10c78d,25,72.05470004,SELF_USE,0:16
user9,solar_panels:bccb72,user9,appliances:20295c,178,67.43906266,SELF_USE,0:16
user9,solar_panels:bccb72,user9,appliances:a41dc5,70,67.43906266,SELF_USE,0:16
user9,solar_panels:ef8697,user9,appliances:a41dc5,28,67.43906266,SELF_USE,0:16
user9,solar_panels:ef8697,user9,appliances:4bb522,190,67.43906266,SELF_USE,0:16
user9,solar_panels:bccb72,user9,appliances:20295c,178,73.70619739,MARKET,0:16
user9,solar_panels:bccb72,user9,appliances:a41dc5,70,73.70619739,MARKET,0:16
user9,solar_panels:ef8697,user9,appliances:a41dc5,28,73.70619739,MARKET,0:16
user9,solar_panels:ef8697,user9,appliances:4bb522,190,73.70619739,MARKET,0:16
user9,solar_panels:ef8697,user1,appliances:e01b03,43,73.02551171,MARKET,0:16
user9,solar_panels:807187,user1,appliances:e01b03,93,73.02551171,MARKET,0:16
user9,solar_panels:807187,user1,appliances:ab28be,81,73.02551171,MARKET,0:16
user9,solar_panels:807187,user1,appliances:d5fd4e,84,73.02551171,MARKET,0:16
user9,solar_panels:619f96,user1,appliances:d5fd4e,56,73.02551171,MARKET,0:16
user9,solar_panels:619f96,user1,appliances:ca83b0,154,73.02551171,MARKET,0:16
user9,solar_panels:619f96,user2,appliances:79bac1,31,71.39837871,MARKET,0:16
user1,solar_panels:a192a5,user2,appliances:79bac1,150,72.07906439,MARKET,0:16
user1,solar_panels:a192a5,user2,appliances:abe0b1,91,72.07906439,MARKET,0:16
user1,solar_panels:4732bd,user2,appliances:abe0b1,63,72.07906439,MARKET,0:16
user1,solar_panels:4732bd,user2,appliances:6c5950,128,72.07906439,MARKET,0:16
user1,solar_panels:4732bd,user2,appliances:10c78d,66,72.07906439,MARKET,0:16
user1,solar_panels:4732bd,user8,appliances:9e25a7,3,71.07637278,MARKET,0:16
user1,solar_panels:17c43f,user8,appliances:9e25a7,67,71.07637278,MARKET,0:16
user1,solar_panels:17c43f,user8,appliances:aaa1bd,127,71.07637278,MARKET,0:16
user1,solar_panels:17c43f,user8,appliances:5dc436,53,71.07637278,MARKET,0:16
user1,solar_panels:6895fa,user8,appliances:5dc436,105,71.07637278,MARKET,0:16
user1,solar_panels:6895fa,user8,appliances:935f98,130,71.07637278,MARKET,0:16
user1,solar_panels:6895fa,user8,appliances:5b707e,12,71.07637278,MARKET,0:16
user2,solar_panels:7ae099,user8,appliances:5b707e,100,72.70350578,MARKET,0:16
user2,solar_panels:7ae099,user8,appliances:ac4c55,76,72.70350578,MARKET,0:16
user2,solar_panels:7ae099,user5,appliances:c1228d,65,72.59707986,MARKET,0:16
user2,solar_panels:fcff79,user5,appliances:c1228d,113,72.59707986,MARKET,0:16
user2,solar_panels:fcff79,user5,appliances:7aec67,108,72.59707986,MARKET,0:16
user2,solar_panels:fcff79,user5,appliances:e1725a,42,72.59707986,MARKET,0:16
user2,solar_panels:5dea1e,user5,appliances:e1725a,116,72.59707986,MARKET,0:16
user2,solar_panels:5dea1e,user5,appliances:a9fe79,132,72.59707986,MARKET,0:16
user2,solar_panels:5dea1e,user5,appliances:aa9989,5,72.59707986,MARKET,0:16
user5,solar_panels:44d520,user5,appliances:c1228d,178,82.64086673,SELF_USE,0:16
user5,solar_panels:44d520,user5,appliances:7aec67,83,82.64086673,SELF_USE,0:16
user5,solar_panels:5209bd,user5,appliances:7aec67,25,82.64086673,SELF_USE,0:16
user5,solar_panels:5209bd,user5,appliances:e1725a,42,82.64086673,SELF_USE,0:16
user5,solar_panels:5209bd,user5,appliances:a9fe79,20,82.64086673,SELF_USE,0:16
user5,solar_panels:5209bd,user5,appliances:aa9989,144,82.64086673,SELF_USE,0:16
user8,solar_panels:4b8f87,user8,appliances:9e25a7,3,56.20630427,SELF_USE,0:16
user8,solar_panels:4b8f87,user8,appliances:5dc436,10,56.20630427,SELF_USE,0:16
user8,solar_panels:4b8f87,user8,appliances:5b707e,100,56.20630427,SELF_USE,0:16
user8,solar_panels:4b8f87,user8,appliances:ac4c55,76,56.20630427,SELF_USE,0:16
user8,solar_panels:4b8f87,user8,appliances:9e25a7,3,91.04958818,MARKET,0:16
user8,solar_panels:4b8f87,user8,appliances:5dc436,10,91.04958818,MARKET,0:16
user8,solar_panels:4b8f87,user8,appliances:5b707e,100,91.04958818,MARKET,0:16
user8,solar_panels:4b8f87,user8,appliances:ac4c55,76,91.04958818,MARKET,0:16
user8,solar_panels:4b8f87,user5,appliances:c1228d,55,77.83230695,MARKET,0:16
user8,solar_panels:369f64,user5,appliances:c1228d,123,77.83230695,MARKET,0:16
user8,solar_panels:369f64,user5,appliances:7aec67,108,77.83230695,MARKET,0:16
user8,solar_panels:369f64,user5,appliances:e1725a,32,77.83230695,MARKET,0:16
user8,solar_panels:2cef5f,user5,appliances:e1725a,10,77.83230695,MARKET,0:16
user8,solar_panels:2cef5f,user5,appliances:a9fe79,20,77.83230695,MARKET,0:16
user8,solar_panels:2cef5f,user5,appliances:aa9989,144,77.83230695,MARKET,0:16
user8,solar_panels:2cef5f,user4,appliances:8d19e3,55,72.09197718,MARKET,0:16
user8,solar_panels:2cef5f,user4,appliances:6b4196,13,72.09197718,MARKET,0:16
user5,solar_panels:44d520,user4,appliances:6b4196,145,85.30925841,MARKET,0:16
user5,solar_panels:44d520,user4,appliances:483897,100,85.30925841,MARKET,0:16
user5,solar_panels:44d520,user4,appliances:4be1b2,16,85.30925841,MARKET,0:16
user5,solar_panels:5209bd,user4,appliances:4be1b2,114,85.30925841,MARKET,0:16
user4,solar_panels:0c51fa,user4,appliances:6b4196,145,111.7578765,SELF_USE,0:16
user4,solar_panels:0c51fa,user4,appliances:483897,96,111.7578765,SELF_USE,0:16
user5,solar_panels:a91b90,user4,appliances:6b4196,145,109.7279375,MARKET,0:16
user5,solar_panels:a91b90,user4,appliances:483897,100,109.7279375,MARKET,0:16
user5,solar_panels:a91b90,user4,appliances:4be1b2,4,109.7279375,MARKET,0:16
user4,solar_panels:0c51fa,user4,appliances:4be1b2,90,112.07,MARKET,0:16
group8,ESS,user3,appliances:b5ccfb,131,110.7,FROM_EXTERNAL,0:16
group8,ESS,user3,appliances:e3d0b7,92,110.7,FROM_EXTERNAL,0:16
group8,ESS,user3,appliances:95cd72,165,110.7,FROM_EXTERNAL,0:16
group8,ESS,user4,appliances:4be1b2,90,110.7,FROM_EXTERNAL,0:16
group8,ESS,user6,appliances:334672,118,110.7,FROM_EXTERNAL,0:16
group8,ESS,user6,appliances:11d1e6,60,110.7,FROM_EXTERNAL,0:16
group8,ESS,user6,appliances:3e31d7,168,110.7,FROM_EXTERNAL,0:16
group8,ESS,user6,appliances:d38f91,73,110.7,FROM_EXTERNAL,0:16
group8,ESS,user7,appliances:86de43,112,110.7,FROM_EXTERNAL,0:16
group8,ESS,user7,appliances:7c5734,137,110.7,FROM_EXTERNAL,0:16
group8,ESS,user7,appliances:634f22,152,110.7,FROM_EXTERNAL,0:16
group8,ESS,user7,appliances:c817a2,155,110.7,FROM_EXTERNAL,0:16
group8,ESS,user10,appliances:23455a,143,110.7,FROM_EXTERNAL,0:16
group8,ESS,user10,appliances:79e590,88,110.7,FROM_EXTERNAL,0:16
group8,ESS,user10,appliances:713d30,124,110.7,FROM_EXTERNAL,0:16
group8,ESS,user10,appliances:009570,169,110.7,FROM_EXTERNAL,0:16
user9,solar_panels:bccb72,user9,appliances:20295c,178,70.98826196,SELF_USE,0:17
user9,solar_panels:bccb72,user9,appliances:a41dc5,64,70.98826196,SELF_USE,0:17
user9,solar_panels:807187,user9,appliances:a41dc5,34,70.98826196,SELF_USE,0:17
user9,solar_panels:807187,user9,appliances:4bb522,190,70.98826196,SELF_USE,0:17
user9,solar_panels:bccb72,user9,appliances:20295c,178,72.48968332,MARKET,0:17
user9,solar_panels:bccb72,user9,appliances:a41dc5,64,72.48968332,MARKET,0:17
user9,solar_panels:807187,user9,appliances:a41dc5,34,72.48968332,MARKET,0:17
user9,solar_panels:807187,user9,appliances:4bb522,190,72.48968332,MARKET,0:17
user1,solar_panels:a192a5,user1,appliances:e01b03,136,95.19136776,SELF_USE,0:17
user1,solar_panels:a192a5,user1,appliances:ab28be,81,95.19136776,SELF_USE,0:17
user1,solar_panels:a192a5,user1,appliances:d5fd4e,50,95.19136776,SELF_USE,0:17
user2,solar_panels:7ae099,user2,appliances:79bac1,181,97.1250412,SELF_USE,0:17
user2,solar_panels:7ae099,user2,appliances:abe0b1,75,97.1250412,SELF_USE,0:17
user5,solar_panels:a91b90,user5,appliances:c1228d,178,102.6554582,SELF_USE,0:17
user5,solar_panels:a91b90,user5,appliances:7aec67,91,102.6554582,SELF_USE,0:17
user1,solar_panels:a192a5,user1,appliances:e01b03,136,110.349724,MARKET,0:17
user1,solar_panels:a192a5,user1,appliances:ab28be,81,110.349724,MARKET,0:17
user1,solar_panels:a192a5,user1,appliances:d5fd4e,50,110.349724,MARKET,0:17
user2,solar_panels:7ae099,user1,appliances:d5fd4e,90,111.3165608,MARKET,0:17
user2,solar_panels:7ae099,user1,appliances:ca83b0,154,111.3165608,MARKET,0:17
user2,solar_panels:7ae099,user2,appliances:79bac1,12,110.349724,MARKET,0:17
user5,solar_panels:a91b90,user2,appliances:79bac1,169,113.1149325,MARKET,0:17
user5,solar_panels:a91b90,user2,appliances:abe0b1,100,113.1149325,MARKET,0:17
group8,ESS,user1,appliances:d5fd4e,90,115.704,FROM_EXTERNAL,0:17
group8,ESS,user1,appliances:ca83b0,154,115.704,FROM_EXTERNAL,0:17
group8,ESS,user2,appliances:abe0b1,79,115.704,FROM_EXTERNAL,0:17
group8,ESS,user2,appliances:6c5950,128,115.704,FROM_EXTERNAL,0:17
group8,ESS,user2,appliances:10c78d,66,115.704,FROM_EXTERNAL,0:17
group8,ESS,user3,appliances:b5ccfb,131,115.704,FROM_EXTERNAL,0:17
group8,ESS,user3,appliances:e3d0b7,92,115.704,FROM_EXTERNAL,0:17
group8,ESS,user3,appliances:95cd72,165,115.704,FROM_EXTERNAL,0:17
group8,ESS,user4,appliances:8d19e3,55,115.704,FROM_EXTERNAL,0:17
group8,ESS,user4,appliances:6b4196,158,115.704,FROM_EXTERNAL,0:17
group8,ESS,user4,appliances:483897,100,115.704,FROM_EXTERNAL,0:17
group8,ESS,user4,appliances:4be1b2,130,115.704,FROM_EXTERNAL,0:17
group8,ESS,user5,appliances:7aec67,17,115.704,FROM_EXTERNAL,0:17
group8,ESS,user5,appliances:e1725a,158,115.704,FROM_EXTERNAL,0:17
group8,ESS,user5,appliances:a9fe79,132,115.704,FROM_EXTERNAL,0:17
group8,ESS,user5,appliances:aa9989,144,115.704,FROM_EXTERNAL,0:17
group8,ESS,user6,appliances:334672,118,115.704,FROM_EXTERNAL,0:17
group8,ESS,user6,appliances:11d1e6,60,115.704,FROM_EXTERNAL,0:17
group8,ESS,user6,appliances:3e31d7,168,115.704,FROM_EXTERNAL,0:17
group8,ESS,user6,appliances:d38f91,73,115.704,FROM_EXTERNAL,0:17
group8,ESS,user7,appliances:86de43,112,115.704,FROM_EXTERNAL,0:17
group8,ESS,user7,appliances:7c5734,137,115.704,FROM_EXTERNAL,0:17
group8,ESS,user7,appliances:634f22,134,115.704,FROM_EXTERNAL,0:17
MainGrid,MainGrid,user7,appliances:634f22,18,128.56,FROM_EXTERNAL,0:17
MainGrid,MainGrid,user7,appliances:c817a2,155,128.56,FROM_EXTERNAL,0:17
